"","Site","Sample_ID","Replica","Season.x","Sampling_gear","Sub replica","Nb_particules","ID_particle","Shape","Color","IR_ID","Weight_mg","Length_mm","Largeur_mm","Area","Perim","L","H","W","CSF","Spher","Shapes","Code_station","Replicate","Season.y","Volume","Debit (m3/s)","NTU","river","IR_ID_bis","Flood","Sampling_event"
"166","LAU","8-1-C","1","C","FILET","D",45,"14-F7","3","Black","PE",0.337,2.176,1.368,1.9,7.004,2.176,1.368,0.33,1.61435737450551,0.456836453883192,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","Without","B1"
"167","LAU","8-1-C","1","C","FILET","D",45,"15-A1","3","Blue","PE",0.341,2.707,1.332,2.57,8.288,2.707,1.332,0.33,1.40929894562921,0.391453834038861,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","Without","B1"
"168","LAU","8-1-C","1","C","FILET","D",45,"15-A2","3","White","PS",0.103,2.474,0.752,1.928,6.547,2.474,0.752,0.33,0.832263834415617,0.343540120219012,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PS","Without","B1"
"169","LAU","8-1-C","1","C","FILET","D",45,"15-A3","3","White","PS",0.188,1.772,1.106,1.43,4.562,1.772,1.106,0.33,1.44632634918211,0.488030776462663,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PS","Without","B1"
"170","LAU","8-1-C","1","C","FILET","A",36,"15-A5","5","Yellow","Additive",22.578,4.168,3.764,13.333,13.24,4.168,3.764,3.966,0.925783432803336,0.950711983259255,"sphere","LAU",1,"C",108.71232,1.9,16.2,"Tributary","others","Without","B1"
"171","LAU","8-1-C","1","C","FILET","A",36,"15-A7","2","Black","PP",0.107,2.255,0.994,1.125,6.198,2.255,0.994,0.08,2.34028159845962,0.250069711452281,"film","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PP","Without","B1"
"172","LAU","8-1-C","1","C","FILET","A",36,"15-A8","3","Blue","PE",0.428,1.333,1.111,1.001,3.781,1.333,1.111,0.33,1.67510492033291,0.590911669530323,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","Without","B1"
"173","LAU","8-1-C","1","C","FILET","A",36,"15-B1","3","Black","PE",0.12,1.462,0.536,0.64,4.06,1.462,0.536,0.33,0.771674471972171,0.435774013196692,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","Without","B1"
"174","LAU","8-1-C","1","C","FILET","A",36,"15-B2","5","White","PS",0.655,4.043,2.183,6.156,9.746,4.043,2.183,3.113,0.615335972562857,0.746348718124744,"sphere","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PS","Without","B1"
"175","LAU","8-1-C","1","C","FILET","A",36,"15-B3","5","White","PS",0.07,1.436,1.236,1.193,4.296,1.436,1.236,1.336,0.892355740368028,0.928621389955163,"sphere","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PS","Without","B1"
"176","LAU","8-1-C","1","C","FILET","A",36,"15-B6","5","Blue","PP",0.077,1.134,0.811,0.675,3.148,1.134,0.811,0.9725,0.772270635883585,0.84962663439081,"sphere","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PP","Without","B1"
"177","LAU","8-1-C","1","C","FILET","A",36,"15-B7","3","Blue","PE",0.16,0.993,0.535,0.401,2.486,0.993,0.535,0.33,0.934592276833003,0.56362434243579,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","Without","B1"
"178","LAU","8-1-C","1","C","FILET","A",36,"15-B8","3","Grey","PS",0.204,3.537,1.863,4.573,8.592,3.537,1.863,0.33,1.72440135344371,0.366284795720658,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PS","Without","B1"
"179","LAU","8-1-C","1","C","FILET","A",36,"15-C1","3","Black","PP",0.288,2.464,1.414,2.745,6.77,2.464,1.414,0.33,1.56809398085139,0.425168075645168,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PP","Without","B1"
"180","LAU","8-1-C","1","C","FILET","A",36,"15-C3","3","Blue","PE",0.066,1.451,0.394,0.394,3.304,1.451,0.394,0.33,0.569384375743862,0.395268111648431,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","Without","B1"
"181","LAU","8-1-C","1","C","FILET","A",36,"15-C4","3","White","PS",0.707,4.709,2.899,10.118,12.509,4.709,2.899,0.33,2.3255565263541,0.350726238999859,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PS","Without","B1"
"182","LAU","8-1-C","1","C","FILET","A",36,"15-C5","3","Black","PE",0.098,3.006,0.815,1.151,5.811,3.006,0.815,0.33,0.818287940231363,0.309906866389968,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","Without","B1"
"183","LAU","8-1-C","1","C","FILET","A",36,"15-C6","3","Black","PE",0.14,1.541,0.846,0.918,3.816,1.541,0.846,0.33,1.18634792159314,0.489883721618399,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","Without","B1"
"184","LAU","8-1-C","1","C","FILET","A",36,"15-C8","3","White","PS",0.197,2.099,1.507,2.011,5.634,2.099,1.507,0.33,1.81071484896237,0.483282168788418,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PS","Without","B1"
"185","LAU","8-1-C","1","C","FILET","A",36,"15-D1","5","Red","PE",0.408,1.887,1.536,2.458,6.191,1.887,1.536,1.7115,0.85470612039903,0.90380506941505,"sphere","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","Without","B1"
"186","LAU","8-1-C","1","C","FILET","A",36,"15-D2","3","White","PS",0.115,2.461,1.31,2.52,6.247,2.461,1.31,0.33,1.45364553570652,0.414814570486673,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PS","Without","B1"
"187","LAU","8-1-C","1","C","FILET","A",36,"15-D3","3","Black","PP",0.053,1.316,0.648,0.643,3.298,1.316,0.648,0.33,0.983309174600939,0.497957627466589,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PP","Without","B1"
"188","LAU","8-1-C","1","C","FILET","A",36,"15-D4","2","Red","PE",0.166,1.384,0.876,0.93,4.219,1.384,0.876,0.08,2.63263752666804,0.33197647126913,"film","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","Without","B1"
"189","LAU","8-1-C","1","C","FILET","A",36,"15-D5","3","Blue","PE",0.109,1.9,0.687,0.941,4.55,1.9,0.687,0.33,0.867606838835574,0.397485379031314,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","Without","B1"
"190","LAU","8-1-C","1","C","FILET","A",36,"15-D6","3","White","PS",0.353,3.402,2.082,6.785,10.921,3.402,2.082,0.33,1.96497306032062,0.390099459729091,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PS","Without","B1"
"191","LAU","8-1-C","1","C","FILET","A",36,"15-D7","3","Black","PE",0.758,2.795,0.892,2.323,6.695,2.795,0.892,0.33,0.928788818386773,0.335252267004281,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","Without","B1"
"192","LAU","8-1-C","1","C","FILET","A",36,"15-D8","3","Blue","PE",0.307,2.037,0.939,1.518,5.133,2.037,0.939,0.33,1.14528377401198,0.421113494036955,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","Without","B1"
"193","LAU","8-1-C","1","C","FILET","A",36,"15-E3","2","White","PS",0.066,2.312,1.88,2.298,5.756,2.312,1.88,0.08,4.37138382435041,0.304152034320122,"film","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PS","Without","B1"
"194","LAU","8-1-C","1","C","FILET","A",36,"15-E4","3","Black","PE",0.321,2.033,1.336,1.812,5.695,2.033,1.336,0.33,1.63110079306435,0.474258598515229,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","Without","B1"
"195","LAU","8-1-C","1","C","FILET","A",36,"15-E6","3","Black","PP",0.11,1.364,0.951,0.848,3.707,1.364,0.951,0.33,1.41747811325123,0.552529205363812,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PP","Without","B1"
"196","LAU","8-1-C","1","C","FILET","A",36,"15-E8","2","White","PS",0.251,3.556,2.473,6.775,10.494,3.556,2.473,0.08,4.63658522247886,0.250109506667034,"film","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PS","Without","B1"
"197","LAU","8-2-C","2","C","FILET","D",51,"16-B8","3","Black","PP",0.299,2.781,0.875,1.78,7.531,2.781,0.875,0.33,0.913378088017517,0.334225825836354,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PP","Without","B1"
"198","LAU","8-2-C","2","C","FILET","D",51,"16-C1","3","Black","PP",0.362,3.308,0.977,2.399,8.703,3.308,0.977,0.33,0.935093080548799,0.3088582221841,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PP","Without","B1"
"199","LAU","8-2-C","2","C","FILET","D",51,"16-C2","3","White","PS",0.246,2.138,1.246,2.186,5.737,2.138,1.246,0.33,1.48339640424917,0.448062770741113,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PS","Without","B1"
"200","LAU","8-2-C","2","C","FILET","D",51,"16-C4","3","White","PS",0.31,2.794,2.365,4.595,8.02,2.794,2.365,0.33,2.46298050456744,0.464120509644437,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PS","Without","B1"
"201","LAU","8-2-C","2","C","FILET","D",51,"16-C5","3","Blue","PE",0.187,1.791,0.619,0.449,3.304,1.791,0.619,0.33,0.80516685030891,0.39933539522288,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","Without","B1"
"202","LAU","8-2-C","2","C","FILET","D",51,"16-C8","3","Blue","PE",0.835,3.704,1.491,3.74,10.979,3.704,1.491,0.33,1.34860630112313,0.329774098993778,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","Without","B1"
